Gene,total_variants,variants_with_any_failure,any_failure_rate,avg_predictors_failed,SIFT_failure_rate,PolyPhen_failure_rate,CADD_failure_rate,REVEL_failure_rate
DKC1,8,3,0.375,0.875,0.25,0.375,0.125,0.125
DKK2,1,1,1.0,2.0,0.0,1.0,1.0,0.0
DKK3,1,1,1.0,1.0,0.0,0.0,1.0,0.0
DKKL1,5,4,0.8,1.0,0.8,0.0,0.2,0.0
DLAT,4,1,0.25,0.75,0.25,0.25,0.25,0.0
DLC1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
DLD,5,0,0.0,0.0,0.0,0.0,0.0,0.0
DLEU7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DLG1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
DLG5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
DLGAP4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DLK1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DLL3,1,1,1.0,2.0,1.0,0.0,1.0,0.0
DLL4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DMAC1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DMAC2,2,1,0.5,0.5,0.5,0.0,0.0,0.0
DMBT1,8,2,0.25,0.625,0.25,0.125,0.25,0.0
DMD,12,3,0.25,0.4166666666666667,0.25,0.0,0.0,0.16666666666666666
DMGDH,2,1,0.5,1.0,0.5,0.0,0.5,0.0
DMKN,4,1,0.25,0.25,0.25,0.0,0.0,0.0
DMP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DMRT2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
DMRT3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DMTF1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
DMXL1,2,1,0.5,1.5,0.5,0.0,0.5,0.5
DMXL2,3,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
DNA2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAAF1,5,2,0.4,0.4,0.2,0.2,0.0,0.0
DNAAF10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAAF3,4,3,0.75,1.25,0.5,0.25,0.25,0.25
DNAAF4,1,1,1.0,3.0,1.0,1.0,1.0,0.0
DNAAF8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAAF9,1,1,1.0,1.0,0.0,0.0,1.0,0.0
DNAH12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH14,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH2,2,2,1.0,2.5,0.5,1.0,1.0,0.0
DNAH3,7,6,0.8571428571428571,2.4285714285714284,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.14285714285714285
DNAH5,9,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
DNAH7,8,4,0.5,0.75,0.125,0.125,0.5,0.0
DNAH8,4,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH9,5,4,0.8,1.8,0.6,0.4,0.8,0.0
DNAI1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
DNAI4,1,1,1.0,1.0,1.0,0.0,0.0,0.0
DNAJA4,1,1,1.0,1.0,0.0,0.0,1.0,0.0
DNAJB11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC13,7,7,1.0,2.5714285714285716,0.42857142857142855,0.7142857142857143,1.0,0.42857142857142855
DNAJC30,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC5G,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC6,3,2,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
DNASE1,5,5,1.0,3.0,1.0,0.8,0.8,0.4
DNASE1L3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNASE2,3,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
DNHD1,2,1,0.5,1.5,0.5,0.5,0.5,0.0
DNLZ,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNM1,2,1,0.5,1.5,0.5,0.5,0.5,0.0
DNM1L,4,0,0.0,0.0,0.0,0.0,0.0,0.0
DNM2,7,5,0.7142857142857143,1.5714285714285714,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857
DNMBP,1,1,1.0,3.0,1.0,1.0,1.0,0.0
DNMT1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
DNMT3A,3,0,0.0,0.0,0.0,0.0,0.0,0.0
DNMT3B,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DNTTIP2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
DOCK4,5,5,1.0,1.4,0.4,0.2,0.8,0.0
DOCK5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK8,10,10,1.0,1.8,0.5,0.4,0.8,0.1
DOCK9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DOK7,13,6,0.46153846153846156,0.7692307692307693,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
DOP1B,1,1,1.0,1.0,1.0,0.0,0.0,0.0
DOT1L,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333
DPAGT1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
DPCD,1,1,1.0,2.0,1.0,1.0,0.0,0.0
DPEP1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
DPF2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DPM1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
DPM3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DPP10,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
DPP3,1,1,1.0,2.0,0.0,1.0,1.0,0.0
DPPA3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DPY19L1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
DPY19L2,3,0,0.0,0.0,0.0,0.0,0.0,0.0
DPYD,4,2,0.5,1.75,0.5,0.5,0.5,0.25
DPYS,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DR1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DRAM2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
DRC1,3,2,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
DRC3,3,2,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
DRC7,7,5,0.7142857142857143,1.1428571428571428,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0
DRD1,2,2,1.0,3.5,1.0,1.0,1.0,0.5
DRD5,4,2,0.5,1.25,0.5,0.0,0.5,0.25
DRICH1,2,1,0.5,1.0,0.5,0.5,0.0,0.0
DSC2,2,2,1.0,1.0,0.5,0.0,0.0,0.5
DSC3,1,1,1.0,1.0,1.0,0.0,0.0,0.0
DSCC1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DSE,1,1,1.0,2.0,1.0,0.0,1.0,0.0
DSG1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
DSG2,6,2,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0
DSG4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DSP,7,4,0.5714285714285714,1.2857142857142858,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857
DST,1,1,1.0,2.0,1.0,1.0,0.0,0.0
DSTYK,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DTD2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DTHD1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DTL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DTNA,1,1,1.0,4.0,1.0,1.0,1.0,1.0
DTWD1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DTX3L,2,1,0.5,0.5,0.5,0.0,0.0,0.0
DTYMK,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DUOX1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DUOX2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
DUOXA1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
DUS3L,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
DUSP12,1,1,1.0,3.0,1.0,1.0,1.0,0.0
DUSP19,1,1,1.0,1.0,1.0,0.0,0.0,0.0
DUSP5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP6,5,5,1.0,2.2,0.8,0.4,0.6,0.4
DUSP7,1,1,1.0,1.0,0.0,0.0,1.0,0.0
DVL3,1,1,1.0,4.0,1.0,1.0,1.0,1.0
DXO,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DYNAP,1,1,1.0,1.0,1.0,0.0,0.0,0.0
DYNC1H1,11,6,0.5454545454545454,1.1818181818181819,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.45454545454545453
DYNC1LI1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
DYNC2H1,11,7,0.6363636363636364,1.7272727272727273,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.45454545454545453
DYNC2I1,2,1,0.5,0.5,0.0,0.0,0.0,0.5
DYNC2I2,5,4,0.8,2.2,0.4,0.8,0.4,0.6
DYNC2LI1,3,2,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666
DYNLT2,2,1,0.5,1.0,0.0,0.5,0.5,0.0
DYNLT5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
DYRK1A,1,1,1.0,3.0,1.0,1.0,1.0,0.0
DYRK1B,1,1,1.0,1.0,0.0,0.0,1.0,0.0
DYRK2,2,2,1.0,2.5,0.5,0.5,1.0,0.5
DYRK4,2,1,0.5,0.5,0.5,0.0,0.0,0.0
DYSF,25,9,0.36,1.0,0.28,0.2,0.32,0.2
DYTN,2,2,1.0,2.5,1.0,0.5,0.5,0.5
DZIP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
DZIP1L,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
E2F1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
E2F2,1,1,1.0,2.0,0.0,1.0,1.0,0.0
E2F4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
E4F1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
EARS2,4,2,0.5,1.0,0.25,0.25,0.0,0.5
EBF3,4,3,0.75,1.0,0.0,0.25,0.0,0.75
EBNA1BP2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
EBP,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ECD,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ECE1,1,1,1.0,3.0,1.0,1.0,0.0,1.0
ECEL1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ECHDC3,3,2,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
ECHS1,6,3,0.5,1.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.5
ECM1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ECM2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
ECT2,1,1,1.0,2.0,1.0,0.0,1.0,0.0
ECT2L,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EDA,5,0,0.0,0.0,0.0,0.0,0.0,0.0
EDAR,3,1,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
EDC3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
EDN3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EDNRB,2,2,1.0,1.5,1.0,0.5,0.0,0.0
EED,1,1,1.0,1.0,0.0,0.0,0.0,1.0
EEF1A2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EEF2K,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EEF2KMT,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EEFSEC,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EEPD1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
EFCAB11,2,2,1.0,4.0,1.0,1.0,1.0,1.0
EFCAB12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EFCAB13,1,1,1.0,1.0,0.0,0.0,1.0,0.0
EFCAB5,1,1,1.0,1.0,1.0,0.0,0.0,0.0
EFCAB6,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
EFCAB7,2,0,0.0,0.0,0.0,0.0,0.0,0.0
EFEMP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EFHB,2,1,0.5,0.5,0.5,0.0,0.0,0.0
EFHC1,6,4,0.6666666666666666,1.8333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666
EFL1,2,2,1.0,3.5,1.0,1.0,1.0,0.5
EFNB1,6,1,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666
EFR3A,9,7,0.7777777777777778,2.6666666666666665,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.4444444444444444
EFS,1,1,1.0,2.0,1.0,0.0,1.0,0.0
EFTUD2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EGF,2,2,1.0,1.5,0.5,0.5,0.5,0.0
EGFLAM,2,2,1.0,2.0,0.5,1.0,0.5,0.0
EGFR,10,8,0.8,2.7,0.7,0.8,0.7,0.5
EGLN1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EGLN3,3,2,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
EGR1,4,3,0.75,1.25,0.75,0.0,0.5,0.0
EGR2,1,1,1.0,1.0,0.0,0.0,0.0,1.0
EHBP1L1,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
EHHADH,4,1,0.25,0.25,0.25,0.0,0.0,0.0
EID2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1,2,2,1.0,2.5,1.0,0.0,1.0,0.5
EIF1AD,1,1,1.0,1.0,0.0,0.0,1.0,0.0
EIF2A,1,1,1.0,1.0,0.0,0.0,1.0,0.0
EIF2AK1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EIF2AK3,2,2,1.0,2.5,1.0,0.5,1.0,0.0
EIF2AK4,4,2,0.5,0.75,0.25,0.0,0.5,0.0
EIF2B1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EIF2B2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
EIF2B3,2,2,1.0,1.5,0.5,1.0,0.0,0.0
EIF2B4,1,1,1.0,2.0,1.0,0.0,1.0,0.0
EIF2B5,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
EIF2S3,2,2,1.0,2.5,0.5,0.5,1.0,0.5
EIF3A,1,1,1.0,3.0,1.0,1.0,1.0,0.0
EIF3D,1,1,1.0,3.0,1.0,1.0,1.0,0.0
EIF3F,2,0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G1,4,2,0.5,1.25,0.25,0.25,0.5,0.25
EIF4G3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EIF5B,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ELAC2,4,3,0.75,0.75,0.5,0.0,0.0,0.25
ELANE,13,5,0.38461538461538464,0.6923076923076923,0.15384615384615385,0.0,0.3076923076923077,0.23076923076923078
ELAPOR1,2,1,0.5,1.0,0.5,0.0,0.5,0.0
ELAPOR2,2,1,0.5,0.5,0.5,0.0,0.0,0.0
ELF1,2,1,0.5,0.5,0.5,0.0,0.0,0.0
ELF4,2,1,0.5,0.5,0.5,0.0,0.0,0.0
ELK1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ELL,1,1,1.0,1.0,0.0,1.0,0.0,0.0
ELMOD3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ELOA2,2,1,0.5,0.5,0.0,0.5,0.0,0.0
ELOVL2,1,1,1.0,2.0,0.0,1.0,1.0,0.0
ELOVL4,1,1,1.0,2.0,1.0,1.0,0.0,0.0
ELP1,4,1,0.25,0.5,0.25,0.0,0.0,0.25
ELP2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ELSPBP1,1,1,1.0,3.0,1.0,1.0,0.0,1.0
EMC1,3,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
EMC9,1,1,1.0,3.0,1.0,1.0,1.0,0.0
EMD,1,1,1.0,1.0,0.0,0.0,0.0,1.0
EME1,2,1,0.5,1.0,0.0,0.5,0.5,0.0
EMILIN1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EMILIN2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
EML4,1,1,1.0,1.0,1.0,0.0,0.0,0.0
ENAM,2,1,0.5,0.5,0.0,0.0,0.0,0.5
ENDOG,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ENDOV,4,1,0.25,0.75,0.25,0.25,0.25,0.0
ENG,2,2,1.0,1.5,0.5,0.0,0.0,1.0
ENOSF1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ENPEP,3,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
ENPP2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ENPP3,3,2,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
ENPP4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ENPP5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ENPP6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ENTHD1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
ENTPD3,3,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
ENTPD5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD8,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
ENTR1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ENTREP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ENTREP2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ENTREP3,1,1,1.0,3.0,1.0,1.0,1.0,0.0
EP300,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EPAS1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41,2,2,1.0,2.0,0.5,0.0,1.0,0.5
EPB41L3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EPG5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA10,3,2,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
EPHA2,2,2,1.0,2.0,1.0,0.5,0.5,0.0
EPHA3,2,1,0.5,1.5,0.5,0.5,0.5,0.0
EPHA5,4,3,0.75,1.75,0.25,0.5,0.75,0.25
EPHA8,1,1,1.0,1.0,0.0,0.0,1.0,0.0
EPHB1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EPHB2,5,2,0.4,0.8,0.0,0.4,0.0,0.4
EPHB3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
EPHB4,2,2,1.0,2.5,0.5,0.5,1.0,0.5
EPHX1,6,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
EPHX2,6,3,0.5,1.5,0.5,0.3333333333333333,0.5,0.16666666666666666
EPM2A,2,2,1.0,1.0,0.0,1.0,0.0,0.0
EPM2AIP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EPN2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
EPO,1,1,1.0,1.0,0.0,0.0,0.0,1.0
EPOR,2,2,1.0,2.5,0.0,1.0,0.5,1.0
EPRS1,2,2,1.0,1.0,1.0,0.0,0.0,0.0
EPS8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EPS8L1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
EPS8L3,2,1,0.5,0.5,0.0,0.0,0.5,0.0
EPX,7,3,0.42857142857142855,0.7142857142857143,0.0,0.2857142857142857,0.42857142857142855,0.0
ERAP1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ERBB2,4,3,0.75,0.75,0.25,0.0,0.5,0.0
ERBB3,4,3,0.75,2.0,0.75,0.5,0.75,0.0
ERBB4,1,1,1.0,1.0,0.0,0.0,0.0,1.0
ERBIN,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ERC1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ERCC1,2,2,1.0,3.0,1.0,1.0,0.5,0.5
ERCC2,12,3,0.25,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666
ERCC3,2,1,0.5,1.5,0.5,0.5,0.5,0.0
ERCC4,9,5,0.5555555555555556,0.5555555555555556,0.0,0.0,0.4444444444444444,0.1111111111111111
ERCC6,3,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
ERCC8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ERICH3,4,2,0.5,0.75,0.5,0.25,0.0,0.0
ERICH6,2,1,0.5,1.5,0.5,0.5,0.5,0.0
ERICH6B,4,3,0.75,0.75,0.5,0.25,0.0,0.0
ERMAP,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ERV3-1,1,1,1.0,2.0,1.0,1.0,0.0,0.0
ESCO1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
ESD,1,1,1.0,2.0,1.0,0.0,1.0,0.0
ESF1,1,1,1.0,3.0,1.0,0.0,1.0,1.0
ESPL1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ESPNL,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
ESR1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ESR2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ESRP1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ESRP2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ESRRB,2,1,0.5,1.0,0.5,0.5,0.0,0.0
ESS2,5,2,0.4,0.4,0.0,0.0,0.4,0.0
ESYT3,1,1,1.0,3.0,1.0,0.0,1.0,1.0
ETAA1,2,1,0.5,0.5,0.5,0.0,0.0,0.0
ETFA,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ETFB,1,1,1.0,2.0,0.0,1.0,1.0,0.0
ETFDH,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ETNPPL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ETV3L,1,1,1.0,1.0,1.0,0.0,0.0,0.0
ETV6,1,1,1.0,1.0,0.0,1.0,0.0,0.0
EVC,7,4,0.5714285714285714,1.1428571428571428,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855
EVC2,4,0,0.0,0.0,0.0,0.0,0.0,0.0
EVI5,1,1,1.0,3.0,1.0,1.0,1.0,0.0
EVPL,1,1,1.0,1.0,1.0,0.0,0.0,0.0
EXO1,10,5,0.5,1.1,0.4,0.3,0.4,0.0
EXOC2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EXOC3L1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EXOC3L4,1,1,1.0,2.0,1.0,1.0,0.0,0.0
EXOSC3,2,1,0.5,1.0,0.0,0.5,0.5,0.0
EXOSC5,2,1,0.5,1.5,0.5,0.5,0.0,0.5
EXOSC8,1,1,1.0,2.0,1.0,0.0,0.0,1.0
EXOSC9,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
EXPH5,9,4,0.4444444444444444,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
EXT1,6,2,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666
EXT2,2,1,0.5,0.5,0.0,0.0,0.5,0.0
EXTL1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
EXTL3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EYA1,5,3,0.6,1.2,0.4,0.2,0.6,0.0
EYA2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
EYA4,1,1,1.0,2.0,0.0,1.0,1.0,0.0
EYS,14,7,0.5,1.2857142857142858,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715
EZH2,6,5,0.8333333333333334,3.3333333333333335,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
EZR,1,0,0.0,0.0,0.0,0.0,0.0,0.0
F10,10,4,0.4,0.6,0.2,0.2,0.1,0.1
F11,16,9,0.5625,1.1875,0.375,0.3125,0.375,0.125
F12,6,2,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
F13A1,5,3,0.6,0.8,0.4,0.0,0.2,0.2
F13B,3,0,0.0,0.0,0.0,0.0,0.0,0.0
F2,1,1,1.0,1.0,1.0,0.0,0.0,0.0
F2RL2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
F2RL3,4,2,0.5,1.0,0.25,0.5,0.25,0.0
F5,13,5,0.38461538461538464,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693
F7,21,7,0.3333333333333333,0.8571428571428571,0.23809523809523808,0.2857142857142857,0.19047619047619047,0.14285714285714285
F8,75,15,0.2,0.3466666666666667,0.14666666666666667,0.08,0.06666666666666667,0.05333333333333334
F9,33,11,0.3333333333333333,0.5757575757575758,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.030303030303030304
FA2H,1,0,0.0,0.0,0.0,0.0,0.0,0.0
FABP7,2,2,1.0,3.0,1.0,1.0,1.0,0.0
FADS3,1,1,1.0,2.0,0.0,1.0,1.0,0.0
FAH,1,0,0.0,0.0,0.0,0.0,0.0,0.0
FAHD2A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
FAIM,1,1,1.0,2.0,1.0,0.0,1.0,0.0
FAM107A,1,1,1.0,3.0,1.0,1.0,1.0,0.0
FAM110A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
FAM111A,1,1,1.0,4.0,1.0,1.0,1.0,1.0
FAM114A1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
FAM118A,3,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
FAM120B,3,0,0.0,0.0,0.0,0.0,0.0,0.0
FAM124A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
FAM131B,1,1,1.0,1.0,0.0,0.0,1.0,0.0
FAM131C,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
FAM135A,1,1,1.0,1.0,0.0,0.0,1.0,0.0
FAM135B,4,0,0.0,0.0,0.0,0.0,0.0,0.0
FAM13C,1,1,1.0,2.0,1.0,0.0,1.0,0.0
FAM149A,2,2,1.0,1.0,0.5,0.5,0.0,0.0
FAM151A,2,2,1.0,1.5,0.5,1.0,0.0,0.0
FAM161A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
FAM162B,1,1,1.0,1.0,0.0,1.0,0.0,0.0
FAM167A,2,0,0.0,0.0,0.0,0.0,0.0,0.0
